date,open,high,low,close,volume,ticker,log_return,realized_vol_5d,realized_vol_20d,vol_spike_2d
2024-07-03,538.8495445221813,541.9332447091265,538.8102834790983,541.5698852539062,32789900,SPY,0.004452775060305184,0.06326489497058127,0.06459351356857834,0
2024-07-05,541.874286937383,545.0954305299725,541.2359204016998,544.6928100585938,41488400,SPY,0.0057498677291812315,0.06758798954875744,0.05571944465233606,0
2024-07-08,545.4783931483458,546.273863702814,544.2508114321598,545.3212890625,36110500,SPY,0.0011531576959554694,0.0376307456886611,0.05531172302203826,0
2024-07-09,546.2837958126063,547.1872793408481,545.557076891595,545.8516845703125,27289700,SPY,0.0009721566834986381,0.04176098976546629,0.05412885154770347,0
2024-07-10,547.079212521271,551.596689657151,546.7846048716298,551.2529907226562,38701200,SPY,0.009846553230590796,0.058205498641734923,0.06059240544151106,0
2024-07-11,551.370760432176,552.244812960266,545.8613883249984,546.4996948242188,53054200,SPY,-0.008660102895753388,0.10965631478135494,0.07240305348125195,0
2024-07-12,547.6291174546383,553.5607707150377,547.1577452576701,549.94677734375,53084400,SPY,0.006287755880429965,0.11093219477736291,0.07053059254433888,0
2024-07-15,551.9503223190923,554.709924079379,549.5933410549901,551.4592895507812,40584300,SPY,0.0027465132130202853,0.11081503637134132,0.0706007501327286,0
2024-07-16,552.7751306542716,555.024038775581,552.0189211375351,554.7294311523438,36475300,SPY,0.005912465145621631,0.11279072902446406,0.0718239653617805,0
2024-07-17,548.7781042114635,550.4574575343235,546.627378702753,546.9514770507812,57119000,SPY,-0.014120392352226195,0.14724531380490627,0.08892398860458593,0
2024-07-18,548.4933484542273,549.4852440848026,540.5582433501387,542.7482299804688,56270400,SPY,-0.007714543537523212,0.14450307607499413,0.09395694483918812,0
2024-07-19,542.5125813182824,544.1428435386215,538.0834565302354,539.1441040039062,65509100,SPY,-0.006662658003769951,0.12971452705454775,0.09677116810140994,0
2024-07-22,543.0822047176163,545.3115125146927,541.1377342686712,544.70263671875,43346700,SPY,0.010257135515202445,0.16131594589551745,0.10267215529155785,0
2024-07-23,544.5945860387156,546.7551421476373,543.3572338468313,543.8482666015625,34439600,SPY,-0.0015697387968129492,0.1447270272561914,0.10193371338506524,0
2024-07-24,539.0164184333124,539.3208563195052,530.6001104911534,531.5232543945312,74515300,SPY,-0.022923337048273065,0.1900496032729062,0.1319235637678639,1
2024-07-25,531.6411814730034,537.6416477635469,527.8111616485469,528.75390625,61158300,SPY,-0.005223831173422063,0.18922577338737445,0.13289265869829917,0
2024-07-26,532.5544851999327,537.3764002236553,531.7786151263786,534.6757202148438,53763800,SPY,0.011137314645089451,0.22033963058130812,0.1392056588871443,0
2024-07-29,536.227341129643,537.2388372702122,532.9864775250034,534.9899291992188,39515800,SPY,0.0005874901069964559,0.19681727502275093,0.13850724157040004,0
2024-07-30,536.4630269208627,537.5236742807023,528.861850713122,532.2794189453125,46853600,SPY,-0.005079347750709613,0.19611407304748055,0.13944893804773223,0
2024-07-31,539.1342609978949,543.5732159258974,537.7594053591405,540.9314575195312,65663400,SPY,0.016123999881093323,0.15388587028241718,0.1493836175568634,1
2024-08-01,542.6599675904316,544.9187063649712,529.7556118911635,533.2714233398438,76428700,SPY,-0.014262043338502306,0.19427614381073408,0.15684157034798454,1
2024-08-02,526.1415750127649,527.3593266038325,519.1197829332602,523.3427124023438,82789100,SPY,-0.018794000282452948,0.21750855189050275,0.16716269984151774,1
2024-08-05,502.46402760588046,514.1898925589088,501.1185726401647,508.10107421875,146267400,SPY,-0.02955613851645746,0.273129980558009,0.19302318853046596,1
2024-08-06,509.9080178114113,520.249196250666,508.58225336867037,512.7855224609375,84826300,SPY,0.009177280092344215,0.30699537611354566,0.19770474827985193,1
2024-08-07,518.9920917478671,522.0561910508441,508.7589866968387,509.3580322265625,70698300,SPY,-0.006706500403408523,0.22949339744803446,0.19194827763578265,1
2024-08-08,514.513885136989,521.7615329757872,512.4810623968182,521.133056640625,63276600,SPY,0.022854223699756374,0.33414458560419064,0.21312484002829757,0
2024-08-09,520.3080694804698,524.9237888690128,519.0804877250338,523.4310302734375,45619600,SPY,0.004399878128669542,0.3119283957202084,0.21221031211697447,0
2024-08-12,524.6292597384992,526.1219586169184,521.4277164507776,523.7061157226562,42542100,SPY,0.0005254048270538658,0.17536377277678383,0.21163171553059532,0
2024-08-13,526.9075954015528,532.5544716398305,526.6620790433668,532.3187255859375,52333100,SPY,0.016311739062664313,0.19007637847176123,0.2202130963911269,0
2024-08-14,533.1141640625877,535.1863675555963,530.4331447737245,533.998046875,42446900,SPY,0.0031497632238619132,0.15300624728384749,0.21616591825647266,0
2024-08-15,539.644959128727,543.4357173403401,539.036083351339,543.1509399414062,60846800,SPY,0.01699507399964181,0.12346696430794542,0.2239414725556198,0
2024-08-16,541.530469041351,545.0659403343901,541.3733649561221,544.36865234375,44430700,SPY,0.0022394316753279802,0.12858685518545324,0.22263472966100512,0
2024-08-19,544.7811849166917,549.5736694335938,543.9267927123752,549.5736694335938,39121800,SPY,0.009516144069743208,0.11098430076110366,0.22221837682506637,0
2024-08-20,549.1218730431605,550.7815659083177,547.3345068852593,548.679931640625,33732300,SPY,-0.0016275621393530874,0.11602665198535911,0.2222254252555536,0
2024-08-21,549.7308200651719,552.0288197515467,544.7811716197107,550.5655517578125,41514600,SPY,0.003430756814849247,0.11559981909564945,0.20445287348503963,0
2024-08-22,552.4707674692565,553.079643286425,545.0266941664444,546.2444458007812,56121500,SPY,-0.00787944734857845,0.10214905109811845,0.2058684049832413,0
2024-08-23,549.4951156938582,552.9912663344013,547.2952387130678,552.0484619140625,50639400,SPY,0.01056925725838062,0.12284030451516363,0.20552995590427048,0
2024-08-26,553.0795112193956,553.7963996850845,549.023576861595,550.7323608398438,35788600,SPY,-0.00238687810288821,0.11027470399768682,0.20599471426189964,0
2024-08-27,549.4557040657708,551.9796190748511,548.3067044502897,551.4885864257812,32693900,SPY,0.0013721853254034428,0.10881019032635976,0.2045503644617343,0
2024-08-28,551.1450146535084,551.5771258819644,545.0856272093944,548.2871704101562,41066000,SPY,-0.005821959683042927,0.11552206782301251,0.1988837417091044,0
2024-08-29,550.2609901170326,553.5705452881934,547.1871210206536,548.3361206054688,38715200,SPY,8.92744039745148e-05,0.09729892081573366,0.19095384258263637,0
2024-08-30,550.7128944546577,554.0813719563913,547.1479918630939,553.5706787109375,62700100,SPY,0.009500980455012168,0.0905805276798467,0.17719902790478678,0
2024-09-03,550.4181945160806,550.7521231432277,539.6547955357257,542.1787109375,60600100,SPY,-0.020793766075273654,0.17914829526478615,0.15762134002730055,0
2024-09-04,540.3324206417021,544.486538299349,539.6057018017893,541.0689697265625,47224900,SPY,-0.002048915717016368,0.17533681968321588,0.157054414387301,0
2024-09-05,541.0100021233877,543.8677859554409,537.2879360362771,539.7529296875,44264300,SPY,-0.002435259111926631,0.17454112556102186,0.15437603207440873,0
2024-09-06,540.0771504034739,541.7073529013186,529.765461757328,530.6689453125,68493800,SPY,-0.016973125582716155,0.19544853138720933,0.1507816689297679,0
2024-09-09,534.882027573912,537.8871457693488,532.947327264864,536.6104125976562,40445800,SPY,0.011133970912074704,0.2040517822836265,0.15469484303651848,0
2024-09-10,538.5254119078065,539.3012819984793,533.6347450012723,538.9476928710938,36394600,SPY,0.0043461788641244335,0.16533984819750933,0.1550537596198679,0
2024-09-11,538.8593596356329,545.3998895864479,530.276116631913,544.4767456054688,75248600,SPY,0.0102067122319395,0.18327412844320856,0.14866738808760024,0
2024-09-12,545.0560839490253,549.3673650982907,542.826776487141,549.0629272460938,51819600,SPY,0.008387822852834818,0.18563359466604812,0.15075961040512073,0
2024-09-13,549.6718645218532,552.9323289489466,549.4165179190511,551.9306030273438,39310500,SPY,0.005209262701853622,0.04754265134517133,0.14000112408606796,0
2024-09-16,551.6654196124157,553.0108444429941,549.8584528057411,552.7457275390625,36656100,SPY,0.0014757710237877327,0.05453023454662978,0.139923334655058,0
2024-09-17,554.9651191583721,556.4186166721934,550.7324197918623,552.9715576171875,49321000,SPY,0.0004084770751017805,0.06736787377419438,0.13604831948084492,0
2024-09-18,553.6296037419249,558.4908400284567,550.7718194675883,551.3316040039062,59044900,SPY,-0.0029701170400663716,0.06980824118191775,0.13638472804977853,0
2024-09-19,560.769175792154,562.6056333019461,557.8917313519955,560.7396850585938,75315500,SPY,0.016920328049693123,0.12194283587180078,0.14844178224143356,0
2024-09-20,559.3665303523799,560.8145656669737,556.7363296850394,559.7703857421875,77503100,SPY,-0.0017301041435423634,0.1281493047889337,0.14517848182421497,0
2024-09-23,560.844157105768,561.8193743965802,559.6226102686882,561.169189453125,44116900,SPY,0.0024957713474872893,0.12767853464175014,0.1410548917347971,0
2024-09-24,561.9671313798626,562.8340046033333,559.1301026711176,562.77490234375,46805700,SPY,0.002857284441057367,0.12568513076365737,0.14070176918588528,0
2024-09-25,562.6172518383486,563.3560600605995,560.4204878396197,561.5336303710938,38428600,SPY,-0.002208063784737316,0.12330191950553532,0.14117681824826997,0
2024-09-26,565.8089884130038,566.1340809200134,561.395859133459,563.760009765625,48336000,SPY,0.003956980151877201,0.04500363748176086,0.13925328011268018,0
2024-09-27,564.8337142422162,565.651285439919,561.908002221962,562.9423217773438,42100900,SPY,-0.0014514714471534087,0.04394065806630282,0.13955145431698535,0
2024-09-30,561.9079345557661,565.8088634048895,559.6028866955652,565.1981201171875,63557400,SPY,0.003999149862063973,0.04799360428567202,0.1366061523709589,0
2024-10-01,564.8435265029814,565.4936512718724,557.5539281278881,560.1348266601562,72668800,SPY,-0.00899880811214898,0.08518770037237357,0.11654652552621442,0
2024-10-02,559.2384735935616,561.3957961263619,556.8348816397765,560.3712768554688,38097800,SPY,0.0004220417864397283,0.08476734568487884,0.11584017897153312,0
2024-10-03,558.8937053770586,561.297297524576,557.0516147695683,559.3468627929688,40846500,SPY,-0.001829771818537629,0.07540490048380281,0.11556947308128192,0
2024-10-04,563.8092667683229,564.8042049873783,559.6226860293051,564.4298706054688,42939100,SPY,0.009046356497770996,0.10676762143901121,0.09455810373183614,0
2024-10-07,562.7749206488743,563.4251056498125,558.1746242759516,559.3271484375,49964700,SPY,-0.009081602432284194,0.11958958836484225,0.09886180073734187,0
2024-10-08,561.9079798048728,565.2178864241666,561.0313063853904,564.616943359375,37398700,SPY,0.00941298418422647,0.12391736772891634,0.10199332417793779,0
2024-10-09,564.6071207773316,569.0892725126486,564.0062377966648,568.5277709960938,37912200,SPY,0.006902636733385661,0.12851166940951908,0.0992447788540846,0
2024-10-10,567.1782233614125,568.9612116462271,565.9172950083815,567.5328369140625,44138100,SPY,-0.0017515515096106415,0.12833175530815502,0.0973149099051024,0
2024-10-11,567.4539823983677,571.6701437051296,567.3160570940822,570.9313354492188,42268000,SPY,0.005970339186059775,0.12068951443923868,0.09772031565905384,0
2024-10-14,572.5468698259319,576.5364828744649,572.0641913408873,575.6006469726562,36217200,SPY,0.008145149738264036,0.06956023811913407,0.10035638105638336,0
2024-10-15,575.8665780927906,576.1719497636773,569.9068101256781,571.1283569335938,54203600,SPY,-0.007800121387042827,0.1086124752563689,0.1061723466479445,0
2024-10-16,571.1283629185417,574.1328378005626,570.3205920106161,573.6107177734375,30725400,SPY,0.004336996588472615,0.10314243490719043,0.1051499962702051,0
2024-10-17,577.1669087512673,577.3737967345479,573.4728669922558,573.6600341796875,34393700,SPY,8.597169621274748e-05,0.09995422269140415,0.08919627180447559,0
2024-10-18,575.3543175241635,576.6546272535265,573.8865614270069,575.8665771484375,37416800,SPY,0.0038390510616540087,0.09588135320300492,0.08901077723201416,0
2024-10-21,575.137647728295,576.1227255252943,571.9361448880472,574.9209594726562,36439000,SPY,-0.0016434274069199672,0.07809983147806561,0.089556677108226,0
2024-10-22,572.379393899403,575.7779240387921,571.7194086656112,574.6155395507812,34183800,SPY,-0.0005313792634181133,0.04283737457086847,0.0895380247735434,0
2024-10-23,572.5862745943635,573.0295715850681,565.8483166590198,569.3650512695312,49314600,SPY,-0.009179395509116874,0.07569647273214127,0.09607420935491323,0
2024-10-24,571.3253834738008,571.4042065299044,567.966294746531,570.596435546875,34979900,SPY,0.0021603971195919584,0.0797350275638037,0.09547433538709588,0
2024-10-25,572.8324648441098,575.7384556877671,569.4536560087178,570.3992919921875,47268200,SPY,-0.0003455640575876874,0.06820098412654045,0.09523916801854797,0
2024-10-28,573.8865445500035,574.0146094523058,571.8572870300009,572.1626586914062,30174700,SPY,0.0030866914450062032,0.0770495541762607,0.09486895830128136,0
2024-10-29,571.1972915711463,574.2116269876768,569.798498044357,573.0886840820312,42899700,SPY,0.001617156964328905,0.07928320011794192,0.08782708883766985,0
2024-10-30,572.615787609554,574.6155241758808,570.645632233565,571.3549194335938,41435800,SPY,-0.003029884512386984,0.03862063395436801,0.08904923358655585,0
2024-10-31,566.9712611742847,567.0402238212235,559.9575134707092,560.154541015625,60182500,SPY,-0.019797879991460366,0.14746516148820224,0.11546611822891004,0
2024-11-01,562.7945884035815,566.9614477579651,562.1050220014198,562.5187377929688,45667500,SPY,0.004211733398814216,0.15721134464390787,0.11169617864021528,0
2024-11-04,562.6566805623088,563.9569903576214,559.4157965332372,561.30712890625,38217000,SPY,-0.0021562225822487615,0.14907589176553288,0.1069727206994404,1
2024-11-05,562.2232148100805,568.1336807780868,562.0065265842841,568.0942993164062,39478300,SPY,0.012019202291168554,0.18659508076239895,0.11030540953321957,0
2024-11-06,580.4078275075276,583.0970705492409,576.6546836514896,582.2203369140625,68182000,SPY,0.024561536984304518,0.2621815105504203,0.13851351459860645,0
2024-11-07,584.2298916492671,587.7466262080364,584.1510685994552,586.7221069335938,47233200,SPY,0.007702333505266537,0.15874337060918095,0.13990880222955604,0
2024-11-08,587.2737347167168,590.6919854789882,587.2737347167168,589.2636108398438,46444900,SPY,0.004322344777961277,0.15852321262162616,0.13935702648489479,0
2024-11-11,590.8594538392326,591.214067381988,588.0913879024889,589.8251342773438,37586800,SPY,0.0009524702568427628,0.14537298438616572,0.1371848475244418,0
2024-11-12,589.7462045787986,590.3470874383122,585.5005228573099,587.9927978515625,43006100,SPY,-0.003111411117146071,0.16927361091897605,0.1340698910283974,0
2024-11-13,588.4558101737783,590.2880401081766,586.0817995759008,588.2785034179688,47388600,SPY,0.00048578176091915284,0.06516378096818645,0.13366824672267716,0
2024-11-14,588.4066394793019,588.8893179492193,583.8063432948493,584.495849609375,38904100,SPY,-0.006450800899704404,0.06556243991777805,0.13641697906965458,0
2024-11-15,580.92006850062,581.3929467431524,575.1475268521092,577.0093383789062,75988800,SPY,-0.012891229390406978,0.09060056481004307,0.14438783486108916,0
2024-11-18,577.4722820828334,580.6935057455166,576.6054689287176,579.37353515625,37001700,SPY,0.004088957257115129,0.10364226027118618,0.14490312384014348,0
2024-11-19,575.9847825359503,582.2202808592402,575.3149369393851,581.4913330078125,49412000,SPY,0.0036486593041293036,0.11593285313616303,0.14531132187792287,0
2024-11-20,581.5701499836966,581.9740053669792,575.9059534750936,581.6883544921875,50032600,SPY,0.0003387636293453263,0.11572088877317169,0.14067370203962637,0
2024-11-21,584.5451050737219,586.2394097822103,578.6838809961135,584.81103515625,46750300,SPY,0.005353947290514839,0.11904226354201829,0.1414563910936925,0
2024-11-22,584.8011664791351,587.2540603121174,584.2988273861976,586.6235961914062,38226400,SPY,0.0030946028624408315,0.02945748044384648,0.14147515801063396,0
2024-11-25,590.5738204551704,591.8937909448966,586.3182774428572,588.613525390625,42441400,SPY,0.0033864333662932153,0.02869184537807325,0.14152648078407537,0
2024-11-26,589.8645208450938,592.3567963116076,589.1454333564441,591.6869506835938,45621300,SPY,0.005207881046778811,0.03226260426502719,0.14216621993321768,0
2024-11-27,591.4997242855515,591.883858859544,588.3671846956962,589.89404296875,34000200,SPY,-0.00303476291595765,0.05429666392829792,0.1421683267079234,0
2024-11-29,590.7116438442056,594.3465828189082,590.4358533637491,593.5585327148438,30177400,SPY,0.006192899543406155,0.057038606499319446,0.11820820156759426,0
2024-12-02,593.9722515940274,595.3021425181648,593.4797127608734,594.6224365234375,31746000,SPY,0.0017908115353919031,0.057606509208349914,0.11816320010015349,0
2024-12-03,594.3861158516463,595.1445848828695,593.3517961731578,594.8983154296875,26906600,SPY,0.00046384884121353394,0.05915582531266607,0.11707393498267261,0
2024-12-04,596.5926087018526,598.8385545797807,595.9227630847732,598.59228515625,42787600,SPY,0.0061902146869622825,0.06268759252120934,0.11280663813925648,0
2024-12-05,598.5923165152608,599.4000874816838,597.2526252109184,597.6072387695312,28762200,SPY,-0.001646960376887129,0.055590903681838985,0.07824512947277137,0
2024-12-06,598.3756383425828,599.9813199050982,597.9619225172376,598.7401123046875,31241500,SPY,0.0018938878792284385,0.04554816734138492,0.07457615292749784,0
