date,open,high,low,close,volume,ticker,log_return,realized_vol_5d,realized_vol_20d,vol_spike_2d,avg_sentiment,sentiment_std,positive_ratio,negative_ratio,news_volume,sentiment_velocity,sentiment_lag1,sentiment_lag2,news_volume_lag1,vol_lag1,vol_lag2,vol_lag5,vol_momentum,price_momentum_5d,price_momentum_20d,volume_ma20,volume_surge,day_of_week
2024-04-05,168.06051777285862,168.85330584999502,167.4262903353845,168.0506134033203,42104800,AAPL,0.0044918095972769825,0.10156776135340786,0.21793284950584668,0,-0.025288220265815252,0.15012276792270318,0.34952157067379436,0.4878103831521921,26,0.07420495139435904,-0.0994931716601743,-0.0920861226195136,30.0,0.09500930765631206,0.20964135916026888,0.20933182909798795,-0.11636508815243882,-0.011079884192519596,,,,4
2024-04-08,167.50557237539863,167.67403738632925,166.72270378093583,166.93080139160156,37425500,AAPL,-0.006685840668171916,0.09515836085302667,0.21586984188496974,0,-0.0509738489698264,0.10982183573471077,0.44646296838086225,0.445433039830567,9,-0.02568562870401115,-0.025288220265815252,-0.0994931716601743,26.0,0.10156776135340786,0.09500930765631206,0.21076826275570612,-0.12071148103194307,-0.009292296334880934,,,,0
2024-04-09,167.17853275073267,168.5460917055098,166.83169838821917,168.13978576660156,42373800,AAPL,0.007216327949144959,0.10011698166548753,0.21298072036284857,0,0.09804228294776782,0.16869756593087198,0.4092657874718075,0.43820398604465677,11,0.14901613191759422,-0.0509738489698264,-0.025288220265815252,9.0,0.09515836085302667,0.10156776135340786,0.2087267883576934,-0.11286373869736104,0.004915960378298667,,,,1
2024-04-10,167.27762018668898,167.56499806522814,165.60285963338822,166.26681518554688,49709300,AAPL,-0.011201873174848621,0.1234533721477056,0.21554561752486734,0,-0.13144449421522597,0.2119880429431132,0.42670744002739874,0.5163599000899335,4,-0.2294867771629938,0.09804228294776782,-0.0509738489698264,11.0,0.10011698166548753,0.09515836085302667,0.20964135916026888,-0.09209224537716174,-0.0110227801824484,,,,2
2024-04-11,166.8217782077108,173.87757491447604,166.64340884278624,173.4613494873047,91070300,AAPL,0.042360986650005025,0.33440890176540844,0.2619661056214504,1,0.11260866170448242,0.16277157239063567,0.5077856272165814,0.4290775251262788,17,0.2440531559197084,-0.13144449421522597,0.09804228294776782,4.0,0.1234533721477056,0.10011698166548753,0.09500930765631206,0.07244279614395804,0.036843923653453015,,,,3
2024-04-12,172.68837774790788,176.75140669942581,172.63884078505302,174.95773315429688,101670900,AAPL,0.008589614874629106,0.3335544861800238,0.26096563011749746,1,0.08343058875845655,0.1366027504694554,0.40525620445101246,0.3639463653170424,7,-0.029178072946025868,0.11260866170448242,-0.13144449421522597,17.0,0.33440890176540844,0.1234533721477056,0.10156776135340786,0.07258885606252635,0.04110142540449724,,,,4
2024-04-15,173.77847120218846,175.0370216134587,170.94426424521788,171.13255310058594,73531800,AAPL,-0.022105999370233352,0.3897242352581761,0.2734845649036372,1,-0.1787369285213824,0.08834474708561102,0.3384970528910506,0.4474921091977671,13,-0.26216751727983895,0.08343058875845655,0.11260866170448242,7.0,0.3335544861800238,0.33440890176540844,0.09515836085302667,0.11623967035453892,0.025170619645726866,,,,0
2024-04-16,170.20102235595408,172.19288913903023,166.7524119884344,167.85240173339844,73711200,AAPL,-0.019353388417342954,0.4242059566310963,0.28071700768664654,0,-0.12056001861000934,0.11985586802182263,0.3486016950139899,0.48988946959368984,10,0.05817690991137306,-0.1787369285213824,0.08343058875845655,13.0,0.3897242352581761,0.3335544861800238,0.10011698166548753,0.14348894894444975,-0.0017091970939111523,,,,1
2024-04-17,168.08031301583728,169.1109267558204,166.48483276367188,166.48483276367188,50901200,AAPL,-0.008180821372868621,0.4198534197530148,0.27610845535384554,0,-0.13547732536016457,0.22300170849988257,0.32410881372335315,0.49965987495298175,7,-0.014917306750155235,-0.12056001861000934,-0.1787369285213824,10.0,0.4242059566310963,0.3897242352581761,0.1234533721477056,0.14374496439916928,0.0013112513034048145,,61392605.0,0.8291096297347214,2
2024-04-18,166.5145852231191,167.11908441586118,165.04793714543356,165.53350830078125,43122900,AAPL,-0.005730569361027613,0.1942731301130978,0.2688911981798526,0,-0.11801373355505777,0.22061775179388912,0.42132543194006833,0.5241920629221125,8,0.0174635918051068,-0.13547732536016457,-0.12056001861000934,7.0,0.4198534197530148,0.4242059566310963,0.33440890176540844,-0.07461806806675478,-0.045703790555968515,-0.06509209034279884,60877595.0,0.7083541982892064,3
2024-04-19,164.71101115974596,164.89928490796945,162.60021611822233,163.5119171142578,68149400,AAPL,-0.012287766167515419,0.11181322569754104,0.23081884489542515,0,-0.061194915426380905,0.1433277811098118,0.4005268916012914,0.41223121346495334,8,0.05681881812867687,-0.11801373355505777,-0.13547732536016457,8.0,0.1942731301130978,0.4198534197530148,0.3335544861800238,-0.1190056191978841,-0.06542046375249322,-0.037170917412686744,58976000.0,1.155544628323386,4
2024-04-22,164.02723892062434,165.75153680925646,163.28400290071727,164.34434509277344,48116400,AAPL,0.005078016577616503,0.14275076971000056,0.2307299844383125,0,-0.10972537438251363,0.13420500898912777,0.3529760560313859,0.5372311460716798,6,-0.04853045895613273,-0.061194915426380905,-0.11801373355505777,8.0,0.11181322569754104,0.1942731301130978,0.3897242352581761,-0.08797921472831194,-0.03966637489375047,-0.0373809648935588,57823815.0,0.8321208138895713,0
2024-04-23,163.85873621547074,165.54340111554177,163.4326064657252,165.39474487304688,49537800,AAPL,0.006371118046437401,0.131293607238614,0.23119886124186845,0,-0.006850062327149107,0.12744560097805324,0.4316929112444181,0.352467989466495,9,0.10287531205536453,-0.10972537438251363,-0.061194915426380905,6.0,0.14275076971000056,0.11181322569754104,0.4242059566310963,-0.09990525400325445,-0.014641773575900796,-0.023119827567871343,57586290.0,0.860236004090557,1
2024-04-24,165.03802194946388,167.77314006308927,164.71101142134987,167.49566650390625,48251800,AAPL,0.012622469457803797,0.15918188850279863,0.23520946467232434,0,0.03334544687706396,0.19505859740166148,0.4754885249440736,0.43471384373884037,8,0.04019550920421307,-0.006850062327149107,-0.10972537438251363,9.0,0.131293607238614,0.14275076971000056,0.4198534197530148,-0.07602757616952571,0.00607162660678684,-0.004065847992829497,57129460.0,0.8446045175291347,2
2024-04-25,168.00103426472305,169.07129572836638,166.63347542987228,168.3577880859375,50558300,AAPL,0.005133926501818857,0.14760056908975425,0.22265850555534164,0,0.08721746470448705,0.12114545884315468,0.5350091982472153,0.406586302934536,9,0.05387201782742309,0.03334544687706396,-0.006850062327149107,8.0,0.15918188850279863,0.131293607238614,0.1942731301130978,-0.0750579364655874,0.017061680225035847,-0.019733539073718664,56643710.0,0.8925668887154461,3
2024-04-26,168.34790327634968,169.79472746518425,167.65420428921547,167.77313232421875,44838400,AAPL,-0.0034787418581620363,0.09111934582340407,0.21999462130907504,0,-0.010115495191484969,0.16522443405471332,0.44690561307496146,0.44363534783458064,13,-0.09733295989597202,0.08721746470448705,0.03334544687706396,9.0,0.14760056908975425,0.15918188850279863,0.11181322569754104,-0.12887527548567096,0.026060578856667238,-0.012712764997428794,55601995.0,0.8064171078753559,4
2024-04-29,171.8064245491769,174.44243845784558,171.5388704832316,171.9352569580078,68169400,AAPL,0.024505328961814017,0.1648025673298285,0.23503993028816736,0,0.033068989810847174,0.2087109736458244,0.46527490725602355,0.47440003496274114,10,0.04318448500233214,-0.010115495191484969,0.08721746470448705,13.0,0.09111934582340407,0.14760056908975425,0.14275076971000056,-0.07023736295833885,0.046189066383447885,0.020408349926665847,56698440.0,1.202315266522324,0
2024-04-30,171.76678225756265,173.41181476528868,168.46681287321124,168.79383850097656,65934800,AAPL,-0.018439913193260764,0.25787636347714327,0.2435546947504669,0,0.05387008042177599,0.081724910313723,0.5109612607573544,0.38757469960056473,5,0.020801090610928816,0.033068989810847174,-0.010115495191484969,10.0,0.1648025673298285,0.09111934582340407,0.131293607238614,0.014321668726676368,0.02055140041201886,0.00882501752801379,57528705.0,1.1461200108710947,1
2024-05-01,168.05060587060277,171.1523820898212,167.58484346320657,167.77313232421875,50383100,AAPL,-0.006065415768553344,0.25290359667969325,0.24403153876307027,1,-0.4248480660270149,0.25335056749069756,0.2527851983755669,0.595232687857168,10,-0.4787181464487909,0.05387008042177599,0.033068989810847174,5.0,0.25787636347714327,0.1648025673298285,0.15918188850279863,0.008872057916622988,0.0016565552178391396,-0.00206300468963716,57663275.0,0.8737467651637892,2
2024-05-02,170.95413751826084,171.85593391353117,169.34875303700628,171.46945190429688,94214900,AAPL,0.021792463777560774,0.2966946640160712,0.2552090753950627,1,-0.3253792709144929,0.14891658559328272,0.281186659454481,0.4883141502098739,17,0.09946879511252199,-0.4248480660270149,0.05387008042177599,10.0,0.25290359667969325,0.25787636347714327,0.14760056908975425,0.041485588621008485,0.018482446542782194,0.02493760036249526,59688800.0,1.5784351503129566,3
2024-05-03,184.9666483851495,185.313497878847,181.01264278710423,181.7261505126953,163224100,AAPL,0.05809575868196039,0.472978680950463,0.3255335056385398,1,-0.014728856844390736,0.10382070900534524,0.36243315161949025,0.47225281544973,24,0.3106504140701022,-0.3253792709144929,-0.4248480660270149,17.0,0.2966946640160712,0.25290359667969325,0.09111934582340407,0.14744517531192325,0.0831659872780619,0.08137748998603067,65744765.0,2.482693488979693,4
2024-05-06,180.70540954983616,182.53871551128475,178.79280816471214,180.07118225097656,78569700,AAPL,-0.009148656747563655,0.494601450321168,0.3267121439252818,1,0.22933928043111285,0.11230793833550262,0.46458553895590365,0.3623100252955366,16,0.24406813727550358,-0.014728856844390736,-0.3253792709144929,24.0,0.472978680950463,0.2966946640160712,0.1648025673298285,0.16788930639588617,0.04731970299120092,0.07871753295276585,67801975.0,1.158811376807239,0
2024-05-07,181.79550770435065,183.23242749590466,179.68472791941784,180.75497436523438,77305800,AAPL,0.003790151685457127,0.4381629438019522,0.32646165361831764,1,0.16480172519039638,0.12623271994074522,0.48644509500514743,0.4057322036735985,6,-0.06453755524071647,0.22933928043111285,-0.014728856844390736,16.0,0.494601450321168,0.472978680950463,0.25787636347714327,0.11170129018363456,0.07086239622537294,0.07502798068354988,69548575.0,1.1115367928099174,1
2024-05-08,181.20091221961113,181.41892928578648,179.81352951475225,181.09190368652344,45057100,AAPL,0.0018622762229026511,0.41882931038190707,0.32185738246088774,0,0.09551195933169301,0.242041733844535,0.38597378046406694,0.38803034177893875,4,-0.06928976585870336,0.16480172519039638,0.22933928043111285,6.0,0.4381629438019522,0.494601450321168,0.25290359667969325,0.09697192792101933,0.07938560350990165,0.08916444622116804,69315965.0,0.6500248535817109,2
2024-05-09,180.91352883975787,182.99459544718977,180.4675903156434,182.90541076660156,48983000,AAPL,0.009964480579587438,0.4156451987979186,0.28997050782909173,0,0.2035710564431703,0.1695420716754373,0.5154802177719372,0.34110131134603205,8,0.10805909711147729,0.09551195933169301,0.16480172519039638,4.0,0.41882931038190707,0.4381629438019522,0.2966946640160712,0.12567469096882689,0.06669385558360275,0.05444475848487551,67211600.0,0.7287878878050813,3
2024-05-10,183.48094965782863,183.66949389545601,180.7322193628195,181.64515686035156,50759500,AAPL,-0.006914041774113211,0.12514367610114466,0.29097950601292083,0,0.053305760803142054,0.052467793427808954,0.3781825115414562,0.46107641727010246,6,-0.15026529564002825,0.2035710564431703,0.09551195933169301,8.0,0.4156451987979186,0.41882931038190707,0.472978680950463,-0.16583582991177617,-0.00044569068411592916,0.03822308157226173,64666030.0,0.7849484497502012,4
2024-05-13,184.0167922414492,185.66405574980115,183.20307828852305,184.850341796875,72044800,AAPL,0.017491438049413482,0.14498264035460606,0.2814884539395877,0,0.21448259603958147,0.21780882944043753,0.4348309396607757,0.2976532387710624,9,0.16117683523643941,0.053305760803142054,0.2035710564431703,6.0,0.12514367610114466,0.4156451987979186,0.494601450321168,-0.13650581358498165,0.02654039078411463,0.08015885024648828,64591680.0,1.1153882357603953,0
2024-05-14,186.0709344816443,186.8548800445926,184.8602962551219,185.99154663085938,52393600,AAPL,0.006154690028376622,0.14446500577896887,0.2678249453366989,0,0.055831587740752725,0.17510545238645597,0.38623748170291305,0.40443781810996987,9,-0.15865100829882875,0.21448259603958147,0.053305760803142054,9.0,0.14498264035460606,0.12514367610114466,0.4381629438019522,-0.12335993955773006,0.02897055687686878,0.10806604320307267,63525800.0,0.8247609632621706,1
2024-05-15,186.46787049037354,189.18683240943687,185.9320062923224,188.26397705078125,70400000,AAPL,0.01214388674630308,0.14564012693223852,0.26411807013265753,0,0.2686119610012315,0.1509674777490516,0.47269218879259556,0.3256246296849886,5,0.2127803732604788,0.055831587740752725,0.21448259603958147,9.0,0.14446500577896887,0.14498264035460606,0.41882931038190707,-0.11847794320041902,0.039604605276406746,0.13081758815846767,64500740.0,1.0914603460363401,2
2024-05-16,189.0082265089993,189.6333963773736,188.20444533062346,188.383056640625,52845200,AAPL,0.0006323139871525722,0.15171591015296054,0.26127329108608904,0,0.1898863037373427,0.13285030645003176,0.5737941041065359,0.3631111674439745,5,-0.07872565726388883,0.2686119610012315,0.055831587740752725,5.0,0.14564012693223852,0.14446500577896887,0.4156451987979186,-0.1095573809331285,0.029947970653603218,0.13803578849017795,64986855.0,0.8131675244170533,3
2024-05-17,188.0555735439889,189.34559954047234,187.72810435814964,188.41281127929688,41282900,AAPL,0.0001579350585661345,0.11882210257842035,0.25303031681054683,0,0.10867996637722761,0.2822284227801774,0.5208924948692792,0.3664967566458652,6,-0.08120633736011508,0.1898863037373427,0.2686119610012315,5.0,0.15171591015296054,0.14564012693223852,0.12514367610114466,-0.13420821423212648,0.03725755498203709,0.1522879469857783,63643530.0,0.6486582375301936,4
2024-05-20,187.8769693298537,190.44708847543168,187.55941793463836,189.57383728027344,44361300,AAPL,0.006143231020230612,0.07784455795994998,0.2529463550806935,0,0.2355286697410237,0.19870457018130444,0.5622768782018046,0.31299827300035477,3,0.1268487033637961,0.10867996637722761,0.1898863037373427,6.0,0.11882210257842035,0.15171591015296054,0.14498264035460606,-0.17510179712074353,0.02555307952088559,0.15351603472122988,63455775.0,0.6990900355405004,0
2024-05-21,189.62345487533878,191.2508679069906,189.45476137627725,190.87379455566406,42309400,AAPL,0.006833856887409858,0.07859938972640347,0.25293301423756304,0,0.1225994015341133,0.1562062018487098,0.4469436892311113,0.38181827684252323,7,-0.1129292682069104,0.2355286697410237,0.10867996637722761,3.0,0.07784455795994998,0.11882210257842035,0.14446500577896887,-0.17433362451115958,0.026249837765447204,0.15404993491283125,63094355.0,0.6705734609696858,1
2024-05-22,190.79438668312676,191.34016861791716,188.80973611420333,189.4348907470703,34648500,AAPL,-0.007567067123232661,0.09203022171423972,0.2572697317956047,0,0.14373378420083432,0.20231085306051122,0.4468643576986019,0.3503565411280209,5,0.02113438266672102,0.1225994015341133,0.2355286697410237,7.0,0.07859938972640347,0.07784455795994998,0.14564012693223852,-0.16523951008136498,0.006219531291284719,0.130983832006498,62414190.0,0.5551381825190714,2
2024-05-23,189.51429520164533,189.5341459487459,185.19768892080702,185.44577026367188,51005900,AAPL,-0.021282885320936813,0.18534732724549127,0.27512848433304965,0,0.1001561252308367,0.20394009796197987,0.46062011277403164,0.32200806524705017,20,-0.04357765896999763,0.14373378420083432,0.1225994015341133,5.0,0.09203022171423972,0.07859938972640347,0.15171591015296054,-0.08978115708755838,-0.015592094264382461,0.1014980202104574,62436570.0,0.8169234793006727,3
2024-05-24,187.37088671578107,189.11737394472448,186.59685898409072,188.52197265625,36327000,AAPL,0.01645207019574224,0.23347754798170958,0.2762358341902043,0,0.1793849537406943,0.19587229709249623,0.5560360687417699,0.39657321591727257,7,0.0792288285098576,0.1001561252308367,0.14373378420083432,20.0,0.18534732724549127,0.09203022171423972,0.11882210257842035,-0.04275828620849473,0.000579373431200958,0.12367200900758335,62011000.0,0.5858154198448662,4
2024-05-28,190.04024519822877,191.51881559867596,187.6487523245995,188.53192138671875,52280100,AAPL,5.277086712667212e-05,0.22749918970532826,0.26781838927814094,0,0.06689142995481631,0.19279168764334922,0.5005230823558231,0.45012162050408905,5,-0.11249352378587799,0.1793849537406943,0.1001561252308367,7.0,0.23347754798170958,0.18534732724549127,0.07784455795994998,-0.040319199572812686,-0.005496095392183653,0.09652856966250023,61216535.0,0.8540192612992552,1
2024-05-29,188.15480064928906,190.7745388343773,188.05556206266323,188.82957458496094,53068000,AAPL,0.0015775497137334579,0.21884316055473585,0.25404247050212997,0,-0.013067661801807906,0.14514419955136448,0.3780379622099418,0.4536344402379023,8,-0.07995909175662422,0.06689142995481631,0.1793849537406943,5.0,0.22749918970532826,0.23347754798170958,0.07859938972640347,-0.03519930994739412,-0.010709798982421193,0.11869945172120988,60573195.0,0.8760970921213583,2
2024-05-30,189.29598343446253,190.70508365256933,189.16699143181853,189.82191467285156,49889100,AAPL,0.005241454941599057,0.2177706820446889,0.2502940723396178,0,0.03883270305426894,0.16612834568620302,0.4361243008740433,0.4795381333469185,4,0.051900364856076846,-0.013067661801807906,0.06689142995481631,8.0,0.21884316055473585,0.22749918970532826,0.09203022171423972,-0.0325233902949289,0.0020430445746026926,0.13142022231559647,60548495.0,0.8239527671166723,3
2024-05-31,189.9707854632458,191.09211806054816,188.45252874493116,190.77456665039062,75158300,AAPL,0.005006110218210186,0.10201109023714566,0.24339851995990308,0,0.0836750688313216,0.17634926388807254,0.38017547568688664,0.4282176325106138,7,0.04484236577705266,0.03883270305426894,-0.013067661801807906,4.0,0.2177706820446889,0.21884316055473585,0.18534732724549127,-0.14138742972275742,0.02873506566982953,0.11258632095510879,59595665.0,1.2611370306883898,4
2024-06-03,191.41956102246726,193.49353258818425,191.04248767189634,192.5408935546875,50080500,AAPL,0.009216113566127896,0.056667115574046155,0.14469536889191378,0,0.22161885459469305,0.2122849220793751,0.47671374755401535,0.37706667315663234,2,0.13794378576337146,0.0836750688313216,0.03883270305426894,7.0,0.10201109023714566,0.2177706820446889,0.23347754798170958,-0.08802825331786762,0.02131805031430245,0.059511209649690366,53938485.0,0.928474353701258,0
2024-06-04,193.1462119125533,193.82100104656786,191.548567440495,192.8584442138672,47471400,AAPL,0.001647904912757611,0.050020847549308745,0.13768653209690426,0,0.2185207800849859,0.1368195654062851,0.44884103885699805,0.31616610887922353,14,-0.003098074509707144,0.22161885459469305,0.0836750688313216,2.0,0.056667115574046155,0.10201109023714566,0.22749918970532826,-0.08766568454759552,0.022948489546626094,0.07101226194576893,52383570.0,0.9062268951887014,1
2024-06-05,193.90039657531312,195.38888482479103,193.37446527183246,194.36679077148438,54156800,AAPL,0.007790577938545206,0.046153916882262364,0.13855475326337968,0,0.22823415980168466,0.12319449385569756,0.537474484230552,0.3004923214629835,10,0.00971337971669875,0.2185207800849859,0.22161885459469305,14.0,0.050020847549308745,0.056667115574046155,0.21884316055473585,-0.09240083638111732,0.029323882123306166,0.07530534887933937,51226120.0,1.0572106573755733,2
2024-06-06,194.1881470745491,194.9919281725913,192.67980832687616,192.9874267578125,41181800,AAPL,-0.007122007618355104,0.10331361671674963,0.14365165432581437,0,0.11456191672477208,0.11440850920035861,0.4867910649148596,0.32333019803603835,9,-0.11367224307691258,0.22823415980168466,0.2185207800849859,10.0,0.046153916882262364,0.050020847549308745,0.2177706820446889,-0.040338037609064736,0.016676220395398067,0.06568776863641923,51032355.0,0.8069743205070588,3
2024-06-07,193.1561225415401,195.42855606321456,192.65004206608782,195.37893676757812,53103900,AAPL,0.012315897890506246,0.12219239749402847,0.14535673305605362,1,0.17192645083365465,0.14044719649588855,0.4119740034093579,0.40486978168491,11,0.05736453410888258,0.11456191672477208,0.22823415980168466,9.0,0.10331361671674963,0.046153916882262364,0.10201109023714566,-0.023164335562025157,0.02413513603008388,0.0681965937951039,51238400.0,1.0364082406944792,4
2024-06-10,195.38883614317194,195.7857753291456,190.67529119421684,191.63784790039062,97010200,AAPL,-0.01933355629704411,0.20004072033154097,0.16259319924474627,1,-0.07893700406678618,0.12820549927252478,0.3768955964784341,0.49610960044470653,15,-0.2508634549004408,0.17192645083365465,0.11456191672477208,11.0,0.12219239749402847,0.10331361671674963,0.056667115574046155,0.037447521086794694,-0.004690149908545993,0.05501215233457302,53550935.0,1.8115500691071034,0
2024-06-11,192.1638033246204,205.57012886730556,192.14396771907968,205.56019592285156,172373300,AAPL,0.07013153319750805,0.5465579298341244,0.2864195203747982,1,0.24328245027169834,0.2358340849955992,0.494981360847151,0.272715658393808,12,0.32221945433848453,-0.07893700406678618,0.17192645083365465,15.0,0.20004072033154097,0.12219239749402847,0.050020847549308745,0.26013840945932626,0.065860490375516,0.11203579027586463,58567360.0,2.9431632226550763,1
2024-06-12,205.77850209290926,218.51003809526938,205.3121079690946,211.4347686767578,198134300,AAPL,0.02817761334110555,0.554001008966701,0.29772627774193466,1,0.33993735871094893,0.16278980493624903,0.6649775383227013,0.308709175703171,21,0.09665490843925059,0.24328245027169834,-0.07893700406678618,12.0,0.5465579298341244,0.20004072033154097,0.046153916882262364,0.25627473122476635,0.08781324133370161,0.1367977335894519,65854395.0,3.0086723900508083,2
2024-06-13,213.09192677850285,215.08649505325084,209.97602614095345,212.59576416015625,97862700,AAPL,0.005476013139116863,0.5262030880012643,0.29696312634689903,1,0.13288346866305561,0.14133143580935034,0.4074189400170532,0.3768941101477366,6,-0.20705389004789332,0.33993735871094893,0.24328245027169834,21.0,0.554001008966701,0.5465579298341244,0.10331361671674963,0.22923996165436522,0.10160422226340704,0.12924292522946046,67227530.0,1.4556938206713828,3
2024-06-14,212.20877015870124,213.51863167298376,209.67833763090172,210.8592071533203,70122700,AAPL,-0.008201895641681656,0.5624064183835036,0.3007431345990204,0,0.08346523856976754,0.17738556722267487,0.46386568981206994,0.32643825583469577,6,-0.04941823009328808,0.13288346866305561,0.33993735871094893,6.0,0.5262030880012643,0.554001008966701,0.12219239749402847,0.26166328378448317,0.0792320331037395,0.11931089193213729,68091405.0,1.0298318855368016,4
2024-06-17,211.7324642876032,217.26964179829142,211.08745883873982,215.00714111328125,93728300,AAPL,0.01948059597674771,0.4723314964641121,0.3038802018226146,0,0.13639989127554064,0.09092016433450874,0.4250062126606959,0.31920780937454996,6,0.052934652705773105,0.08346523856976754,0.13288346866305561,6.0,0.5624064183835036,0.5262030880012643,0.20004072033154097,0.1684512946414975,0.1219450827116233,0.14114926502827796,70713675.0,1.3254621542438574,0
2024-06-18,215.92007781385274,216.95210469802018,211.36530791117931,212.64540100097656,79943300,AAPL,-0.011045247672848127,0.270689452461079,0.3102818869985957,0,-0.34013794955562254,0.14096755399915406,0.2692728673164517,0.6232096803325238,10,-0.4765378408311632,0.13639989127554064,0.08346523856976754,6.0,0.4723314964641121,0.5624064183835036,0.5465579298341244,-0.03959243453751671,0.034467787142916206,0.12170225623799147,72492775.0,1.1027761042393536,1
2024-06-20,212.28815296354617,212.59578653831548,207.24715355520107,208.07077026367188,86172500,AAPL,-0.02174773089908231,0.2535288048071397,0.3251774183888761,0,-0.39008656362623145,0.1813084506420506,0.2801296507161527,0.556581815471053,14,-0.04994861407060891,-0.34013794955562254,0.13639989127554064,10.0,0.270689452461079,0.4723314964641121,0.554001008966701,-0.07164861358173641,-0.01591033695233368,0.09009605403424148,74685930.0,1.153798312480008,3
2024-06-21,208.77532033595196,210.26380829361358,205.52049454653314,205.8975830078125,241805100,AAPL,-0.01049938818984408,0.24425449041672856,0.3267610633299603,0,-0.5275260012273681,0.14699863154599496,0.1864319123161657,0.5642921311919292,5,-0.1374394376011367,-0.39008656362623145,-0.34013794955562254,14.0,0.2535288048071397,0.270689452461079,0.5262030880012643,-0.08250657291323174,-0.03150665385457896,0.08690422443203905,85043760.0,2.84330208353911,4
